coord,k562
chr8:126827997-126828253,0
chr8:126828512-126828758,0
chr8:126832327-126832606,0
chr8:126845291-126845416,0
chr8:126859858-126859873,0
chr8:126877911-126878268,0
chr8:126896487-126896735,0
chr8:12689816-12690160,0
chr8:12691055-12691417,0
chr8:126914823-126915189,0
chr8:126916525-126916888,0
chr8:126926289-126926528,0
chr8:126938152-126938305,0
chr8:126939649-126940022,0
chr8:126951063-126951435,0
chr8:1269514-1269788,0
chr8:127035829-127036137,0
chr8:127056039-127056384,0
chr8:127058083-127058384,0
chr8:127086360-127086992,1
chr8:127087212-127087297,1
chr8:127089424-127089751,0
chr8:127100600-127100950,0
chr8:127123431-127123876,0
chr8:127140731-127140994,0
chr8:127158707-127159086,0
chr8:127167889-127168342,0
chr8:127178617-127179050,0
chr8:127180725-127180972,0
chr8:127181116-127181505,0
chr8:127189032-127189099,0
chr8:127190892-127191245,0
chr8:127196689-127197277,0
chr8:127201609-127201777,0
chr8:127205854-127206507,0
chr8:127206807-127207244,0
chr8:127210590-127210937,0
chr8:127214824-127215509,0
chr8:127215737-127216054,0
chr8:127223215-127223689,0
chr8:127225055-127225487,0
chr8:127241095-127241324,0
chr8:127246054-127246453,0
chr8:127247224-127247886,0
chr8:127253260-127253584,0
chr8:127275931-127275937,0
chr8:127292913-127293322,0
chr8:127294690-127295038,0
chr8:127296605-127296987,0
chr8:127298827-127298997,0
chr8:127300865-127301271,0
chr8:127302731-127303135,0
chr8:127307724-127307975,0
chr8:127332211-127332346,0
chr8:127340122-127340425,0
chr8:127340961-127341310,0
chr8:127383958-127384029,0
chr8:127397625-127397938,0
chr8:127400597-127400996,0
chr8:127401226-127401533,0
chr8:127404970-127405094,0
chr8:127441305-127441707,0
chr8:127451948-127452018,0
chr8:127453592-127453605,0
chr8:127478736-127478983,0
chr8:127499534-127499687,0
chr8:127507451-127507845,0
chr8:12750864-12751322,0
chr8:127550962-127551320,0
chr8:127563525-127563777,0
chr8:127565939-127566142,0
chr8:127566974-127567502,0
chr8:12757512-12758241,0
chr8:127589832-127590079,0
chr8:127596228-127596576,0
chr8:127618455-127618672,0
chr8:127645867-127646297,0
chr8:12765169-12765518,0
chr8:127657210-127657234,0
chr8:127666449-127666514,0
chr8:127668203-127668291,0
chr8:127668571-127669135,0
chr8:127690069-127690086,0
chr8:127712734-127713025,0
chr8:127722478-127722764,0
chr8:1277401-1277528,0
chr8:127741715-127741931,0
chr8:12774911-12775156,0
chr8:127756377-127756477,0
chr8:127759160-127759641,0
chr8:127760566-127760816,0
chr8:12777564-12777719,0
chr8:127799445-127799742,0
chr8:127822839-127823281,0
chr8:127825116-127825369,0
chr8:127831672-127832136,0
chr8:127851473-127851743,0
chr8:127859594-127860176,0
chr8:127865836-127866235,0
chr8:127866939-127867561,0
chr8:127876145-127876476,0
chr8:127876666-127876955,0
chr8:127898797-127899184,1
chr8:127907585-127908301,0
chr8:127914186-127914486,0
chr8:127918691-127919011,0
chr8:127926066-127926663,0
chr8:127926784-127927262,0
chr8:127928788-127929225,0
chr8:127949629-127950074,1
chr8:12795196-12795390,0
chr8:127977715-127978027,0
chr8:127981414-127981673,0
chr8:127987664-127988053,0
chr8:128035220-128035409,0
chr8:128049265-128049709,1
chr8:128050725-128051143,0
chr8:128100093-128100379,0
chr8:128102580-128102827,0
chr8:128106546-128106607,0
chr8:128108970-128109240,0
chr8:128127688-128128175,0
chr8:128139806-128140183,0
chr8:128149858-128150287,0
chr8:128150760-128150994,0
chr8:128151102-128151549,0
chr8:128167801-128168188,0
chr8:128173717-128173892,0
chr8:128174278-128174522,0
chr8:128176579-128177176,0
chr8:128183219-128183612,0
chr8:128184599-128185109,0
chr8:128185940-128186244,0
chr8:128190366-128190545,0
chr8:128192534-128192733,0
chr8:128193733-128194025,0
chr8:128196984-128197335,0
chr8:128227326-128227460,0
chr8:128239282-128239554,0
chr8:128240497-128240863,0
chr8:128250224-128250290,0
chr8:128251300-128251596,0
chr8:128267489-128267800,0
chr8:128274129-128274409,0
chr8:128277519-128277780,0
chr8:128296930-128297227,0
chr8:128317576-128317812,0
chr8:128321254-128321613,0
chr8:128324224-128324896,0
chr8:128327024-128327381,0
chr8:128335957-128336118,0
chr8:128395318-128395653,0
chr8:128481968-128482230,0
chr8:128514784-128515074,0
chr8:128522800-128522931,0
chr8:128526855-128527249,0
chr8:128538322-128538747,0
chr8:128540505-128540635,0
chr8:128541046-128541234,0
chr8:128551752-128551978,0
chr8:128556804-128556956,0
chr8:128597674-128597984,0
chr8:128601473-128601869,0
chr8:128602664-128603041,0
chr8:128613898-128614167,0
chr8:128642893-128643092,0
chr8:128647355-128647760,0
chr8:128672334-128672634,0
chr8:128694020-128694166,0
chr8:12871065-12871233,0
chr8:128859975-128860316,0
chr8:128861819-128861984,0
chr8:128930042-128930399,0
chr8:128934681-128934708,0
chr8:128968596-128968747,0
chr8:1290062-1290466,0
chr8:129095610-129095617,0
chr8:129137818-129138026,0
chr8:129172667-129172733,0
chr8:129202641-129202916,0
chr8:129210736-129210746,0
chr8:129236487-129236897,0
chr8:129237704-129238107,1
chr8:129267619-129267818,1
chr8:129269096-129269551,0
chr8:129269564-129269838,0
chr8:129272156-129272859,1
chr8:129273512-129274078,0
chr8:129302802-129303091,1
chr8:129311593-129311957,0
chr8:129375393-129375797,0
chr8:129415256-129415618,0
chr8:129421309-129421426,0
chr8:129449682-129449960,1
chr8:129478550-129478851,0
chr8:129478948-129479220,0
chr8:129489405-129489647,0
chr8:129508503-129508696,1
chr8:129515168-129515316,0
chr8:129515701-129516189,0
chr8:129535807-129536113,0
chr8:129537601-129538302,1
chr8:129538518-129538941,0
chr8:129541228-129542033,0
chr8:129542915-129543066,1
chr8:129545593-129545781,0
chr8:129546082-129546413,1
chr8:129546799-129547189,1
chr8:129547820-129548042,1
chr8:129550647-129550781,0
chr8:129553990-129554419,1
chr8:129554562-129555050,0
chr8:129556058-129556427,0
chr8:129561185-129561583,1
chr8:129564994-129565194,1
chr8:129575372-129575812,0
chr8:129582356-129582669,1
chr8:129582924-129583350,1
chr8:129583582-129583945,0
chr8:129584189-129584563,1
chr8:129585063-129585138,0
chr8:129587791-129587991,0
chr8:129592115-129592521,0
chr8:129628652-129628956,0
chr8:129630765-129630986,0
chr8:129635300-129635588,0
chr8:129638963-129639248,0
chr8:129666288-129666714,0
chr8:129685658-129685892,0
chr8:129689354-129689690,1
chr8:129690221-129690245,0
chr8:129691038-129691212,1
chr8:129692672-129692992,1
chr8:12976674-12977060,0
chr8:129864220-129864584,0
chr8:129885591-129886114,0
chr8:129894883-129895185,0
chr8:129962755-129963146,0
chr8:129971653-129972102,0
chr8:129973241-129973831,0
chr8:129981958-129982185,0
chr8:129983834-129984176,0
chr8:129984423-129984557,0
chr8:129985643-129985648,0
chr8:12999351-12999723,0
chr8:129995144-129995493,0
chr8:129999105-129999207,0
chr8:130000073-130000190,0
chr8:130004762-130005146,0
chr8:130042185-130042588,0
chr8:130045713-130045949,0
chr8:130068270-130068604,0
chr8:130077126-130077518,0
chr8:130102053-130102130,0
chr8:130113543-130113790,0
chr8:130121781-130121808,0
chr8:130127627-130127735,0
chr8:130191768-130192132,0
chr8:130193809-130194129,0
chr8:130194624-130194943,0
chr8:130206194-130206749,0
chr8:130220694-130221095,0
chr8:130233114-130233310,0
chr8:130247611-130247886,0
chr8:130248602-130248891,0
chr8:130259058-130259310,0
chr8:130259483-130259812,0
chr8:130277716-130277899,0
chr8:130278640-130279334,0
chr8:130300274-130300631,0
chr8:13043721-13043958,0
chr8:130442249-130442639,0
chr8:130442701-130443225,0
chr8:130444595-130445102,0
chr8:130446757-130447056,0
chr8:130454907-130454926,0
chr8:130465672-130466019,0
chr8:130483399-130483438,0
chr8:1304912-1304969,0
chr8:130491551-130491954,0
chr8:130503168-130503472,0
chr8:130507665-130507682,0
chr8:130514179-130514376,0
chr8:130528338-130528623,0
chr8:130536943-130536965,0
chr8:130546924-130547077,0
chr8:130549668-130549879,0
chr8:1305826-1306188,0
chr8:130663143-130663382,0
chr8:130801578-130801921,0
chr8:130852206-130852595,0
chr8:131028745-131029070,0
chr8:13130700-13131744,0
chr8:131565055-131565147,0
chr8:131646173-131646198,0
chr8:13168214-13168224,0
chr8:131814313-131814948,0
chr8:131816212-131817352,0
chr8:131818647-131818859,0
chr8:131827499-131827869,0
chr8:131856408-131857527,0
chr8:131858146-131858512,0
chr8:13187619-13187935,0
chr8:1319411-1319774,0
chr8:132111624-132111856,0
chr8:132207919-132207937,0
chr8:132208858-132209206,0
chr8:132262639-132262653,0
chr8:132265347-132265804,0
chr8:132300868-132301212,0
chr8:132319691-132319800,0
chr8:132395961-132396143,0
chr8:132406156-132406493,0
chr8:13243926-13244317,0
chr8:132449140-132449297,0
chr8:132476864-132477010,0
chr8:132478323-132478489,0
chr8:132478694-132479071,0
chr8:132507740-132507876,0
chr8:132525795-132525854,0
chr8:132587592-132587825,0
chr8:132589126-132589285,0
chr8:13259419-13259810,0
chr8:132611992-132612336,0
chr8:13265462-13265666,0
chr8:132673102-132673447,0
chr8:132676966-132677225,0
chr8:132703694-132703892,0
chr8:132736559-132736837,0
chr8:132753490-132753843,0
chr8:132761954-132762231,0
chr8:132768624-132768843,0
chr8:132833661-132834080,0
chr8:132835249-132835745,0
chr8:132874284-132874662,0
chr8:132920793-132921191,0
chr8:132930720-132931361,0
chr8:132942981-132943379,0
chr8:132977631-132977954,0
chr8:132978954-132979412,0
chr8:132982495-132982882,0
chr8:132997292-132997905,0
chr8:133000210-133000608,0
chr8:133003734-133003846,0
chr8:133005370-133006113,0
chr8:133030520-133031074,0
chr8:133043578-133043910,0
chr8:133046493-133046889,0
chr8:133053093-133053520,0
chr8:133054710-133055326,0
chr8:133056019-133056248,0
chr8:133061990-133062325,0
chr8:133068240-133069671,0
chr8:133072183-133072517,0
chr8:133077253-133077615,0
chr8:133077825-133078432,0
chr8:133081629-133082049,0
chr8:133082089-133082808,0
chr8:133091795-133092740,0
chr8:133105968-133106344,0
chr8:133107423-133107793,0
chr8:133112633-133113026,0
chr8:133119553-133119713,0
chr8:133125418-133125736,0
chr8:133129084-133129427,0
chr8:133130914-133131363,0
chr8:133138905-133139196,0
chr8:133140956-133141191,0
chr8:133144034-133144563,0
chr8:133145018-133145299,0
chr8:133146868-133147707,0
chr8:133150096-133151018,0
chr8:133159637-133159851,0
chr8:133178229-133178499,0
chr8:13317845-13318217,0
chr8:133195625-133196022,0
chr8:133221502-133222491,0
chr8:133245872-133246223,0
chr8:133290540-133290673,0
chr8:133291844-133292031,0
chr8:133295213-133295440,0
chr8:133303158-133303652,1
chr8:133354380-133354397,0
chr8:133356251-133356523,0
chr8:133375518-133375838,0
chr8:133391295-133391499,0
chr8:133397314-133397543,0
chr8:133403501-133403987,0
chr8:133441278-133441356,0
chr8:133450718-133450764,0
chr8:133500775-133501276,0
chr8:133520396-133520803,0
chr8:133526646-133526930,0
chr8:13353269-13353463,0
chr8:133538878-133539128,0
chr8:133550515-133550679,0
chr8:133560733-133561132,0
chr8:133568536-133568736,0
chr8:133568833-133569186,0
chr8:133572712-133573640,0
chr8:133580670-133580934,0
chr8:13362085-13362416,0
chr8:133645145-133645582,0
chr8:133651904-133652250,0
chr8:13366722-13367175,0
chr8:133677720-133677849,0
chr8:13369352-13369685,0
chr8:133694100-133694668,0
chr8:13371260-13371598,0
chr8:133752875-133753586,0
chr8:133882926-133883114,0
chr8:133890630-133891103,0
chr8:133892386-133893215,0
chr8:133893377-133893764,0
chr8:133894895-133895234,0
chr8:133899197-133899887,0
chr8:133902636-133902858,0
chr8:133903219-133903437,0
chr8:133906759-133906849,0
chr8:133907650-133907838,0
chr8:133915574-133915931,0
chr8:133916207-133916307,0
chr8:133918254-133918386,0
chr8:133920128-133920484,0
chr8:133921828-133921959,0
chr8:133926792-133926964,0
chr8:133951004-133951336,0
chr8:133952610-133952846,0
chr8:134023596-134023909,0
chr8:134033809-134034308,0
chr8:134065615-134065828,0
chr8:134152345-134152496,0
chr8:134340183-134340199,0
chr8:134435559-134435894,0
chr8:134457145-134457669,0
chr8:134481483-134481687,0
chr8:134503559-134503864,0
chr8:134505330-134505599,0
chr8:134531595-134531861,1
chr8:13453306-13453576,0
chr8:134579952-134580246,0
chr8:134596988-134597431,0
chr8:134616737-134617072,0
chr8:134623594-134624045,0
chr8:134625515-134625781,0
chr8:134653269-134653449,0
chr8:134658954-134659142,0
chr8:134680718-134680827,0
chr8:134681900-134682144,0
chr8:134683179-134683697,0
chr8:134689077-134689313,0
chr8:13471577-13471891,0
chr8:134751732-134751936,0
chr8:134780839-134781065,0
chr8:134840829-134840899,0
chr8:134857594-134857708,0
chr8:13492134-13492436,0
chr8:134972515-134972881,0
chr8:134985326-134985691,0
chr8:135234807-135235019,0
chr8:135330438-135330716,0
chr8:135333075-135333088,0
chr8:13535667-13536024,0
chr8:135361123-135361302,0
chr8:135575363-135575662,0
chr8:135652650-135653048,0
chr8:135924164-135924211,0
chr8:136213685-136214085,0
chr8:136236152-136236310,0
chr8:136268236-136268297,0
chr8:136271964-136272130,0
chr8:13629256-13629666,0
chr8:136362684-136362697,0
chr8:136449963-136450038,0
chr8:136481353-136481629,0
chr8:136542249-136542548,0
chr8:13657918-13658247,0
chr8:136613099-136613371,0
chr8:136782400-136782571,0
chr8:136924506-136924733,0
chr8:136925695-136926044,0
chr8:136956410-136956421,0
chr8:136978351-136978666,0
chr8:137115523-137115807,0
chr8:1372938-1373377,0
chr8:137371722-137371732,0
chr8:137464478-137464786,0
chr8:137858454-137858532,1
chr8:137934276-137934578,0
chr8:137934795-137934915,0
chr8:138207010-138207238,0
chr8:138222381-138222700,0
chr8:138253847-138254308,0
chr8:138254972-138255049,0
chr8:138257869-138258042,0
chr8:138281464-138281471,0
chr8:138287280-138287468,0
chr8:138311044-138311429,0
chr8:138380801-138381171,0
chr8:138458480-138458813,0
chr8:138495886-138496132,0
chr8:138497432-138498179,0
chr8:138679971-138680454,0
chr8:138683243-138683620,0
chr8:138787366-138787471,0
chr8:13883154-13883282,0
chr8:138843610-138843948,0
chr8:138850100-138850231,0
chr8:138874446-138874605,0
chr8:1389121-1389396,0
chr8:138913171-138913189,0
chr8:138952991-138953123,0
chr8:139103441-139103683,0
chr8:139405649-139406044,0
chr8:139697610-139698334,0
chr8:139704055-139704464,0
chr8:139706619-139706905,0
chr8:139737060-139737152,0
chr8:139831584-139831629,0
chr8:139996156-139996551,0
chr8:140048808-140049058,0
chr8:140092074-140092333,0
chr8:140095521-140095542,0
chr8:140098430-140098697,0
chr8:140098830-140099362,0
chr8:140169482-140169748,0
chr8:140179671-140180016,0
chr8:140193837-140194089,0
chr8:140254303-140254584,0
chr8:140256348-140256956,0
chr8:140348867-140348929,1
chr8:140351214-140351358,0
chr8:140464277-140464574,1
chr8:140464635-140465304,1
chr8:140465804-140466005,0
chr8:140469608-140469736,0
chr8:140471896-140472126,0
chr8:140479927-140479944,0
chr8:140543573-140544029,0
chr8:140545045-140545249,0
chr8:140565814-140566161,0
chr8:140588703-140589610,0
chr8:140591047-140591684,0
chr8:140594794-140595099,0
chr8:140596734-140597381,0
chr8:140597756-140598091,0
chr8:140645705-140646077,0
chr8:140697429-140697883,0
chr8:140700121-140700467,0
chr8:140714906-140715194,0
chr8:140790814-140791204,0
chr8:140794594-140794673,0
chr8:140839269-140839493,0
chr8:140876619-140877003,0
chr8:140914396-140914564,0
chr8:140935363-140935719,0
chr8:140962425-140962782,0
chr8:140999864-141000539,0
chr8:141023128-141023552,0
chr8:141026780-141027096,0
chr8:141036734-141037073,0
chr8:141037774-141038102,0
chr8:141072869-141073258,0
chr8:141086271-141086941,0
chr8:141089505-141089692,0
chr8:141089723-141090098,0
chr8:141093615-141093802,0
chr8:141095414-141095741,0
chr8:141096581-141096838,0
chr8:141118142-141118389,0
chr8:141119615-141119914,0
chr8:141120326-141120497,0
chr8:141121076-141121543,0
chr8:141131717-141132320,0
chr8:141140301-141140778,0
chr8:141152210-141152622,0
chr8:141153641-141153765,0
chr8:141154122-141154498,0
chr8:141172426-141172764,0
chr8:141205338-141206270,0
chr8:141206542-141206907,0
chr8:141227000-141227566,0
chr8:141234981-141235388,0
chr8:141237703-141238122,0
chr8:141238734-141238993,0
chr8:141245220-141245450,0
chr8:141250031-141250417,0
chr8:141268758-141269101,0
chr8:141278634-141278865,0
chr8:141295525-141295768,0
chr8:141300042-141300186,0
chr8:141307032-141307466,0
chr8:14130831-14131289,0
chr8:141327262-141327664,0
chr8:141393838-141394143,0
chr8:141402443-141402926,1
chr8:141403750-141404271,0
chr8:141406198-141406539,0
chr8:141414533-141415165,1
chr8:141415518-141415819,1
chr8:141446365-141446666,0
chr8:141452559-141452836,0
chr8:141540561-141540888,0
chr8:141566763-141566867,0
chr8:141573409-141573696,0
chr8:141581517-141582018,0
chr8:141693550-141693574,0
chr8:141703204-141703569,0
chr8:141706610-141707062,0
chr8:141715870-141716150,0
chr8:141725586-141725751,0
chr8:141730330-141730554,0
chr8:141731066-141731302,0
chr8:141838157-141838174,0
chr8:141839839-141840069,0
chr8:141894553-141894948,0
chr8:141906291-141906486,0
chr8:141910224-141910587,0
chr8:141942012-141942340,0
chr8:141942950-141943240,0
chr8:141952236-141952616,0
chr8:141965130-141965220,0
chr8:142009094-142009284,0
chr8:142025185-142025405,0
chr8:142030927-142031306,0
chr8:142053535-142053917,0
chr8:14209095-14209351,0
chr8:142110164-142110319,0
chr8:142138234-142138587,0
chr8:142176013-142176242,0
chr8:142180349-142180753,0
chr8:142189792-142190026,0
chr8:142192981-142193435,0
chr8:142197207-142197372,0
chr8:142201137-142201509,0
chr8:142274341-142274623,0
chr8:142290556-142290937,0
chr8:142291270-142291568,0
chr8:142310617-142310723,0
chr8:142322105-142322229,0
chr8:142322710-142323145,0
chr8:142323689-142323898,0
chr8:142340220-142340417,0
chr8:142368063-142368473,0
chr8:142382105-142382362,0
chr8:142393856-142394122,0
chr8:142416221-142416642,0
chr8:142447618-142447944,0
chr8:142448549-142448915,0
chr8:142451009-142452187,0
chr8:142452634-142453025,0
chr8:142453544-142453695,0
chr8:142454041-142454300,0
chr8:142457697-142458173,0
chr8:142467018-142467402,0
chr8:142472148-142472473,0
chr8:142495680-142496168,0
chr8:142496527-142496670,0
chr8:142501387-142501601,0
chr8:142502027-142502662,0
chr8:142533674-142533906,0
chr8:142548590-142548721,0
chr8:142550031-142550443,0
chr8:142597911-142598040,0
chr8:142615510-142615801,0
chr8:142617044-142617326,0
chr8:142618897-142619010,0
chr8:142677391-142677663,0
chr8:142728315-142728844,0
chr8:142731962-142731992,0
chr8:142732660-142732729,0
chr8:142738083-142738418,0
chr8:142752986-142753147,0
chr8:142788352-142788671,0
chr8:142805682-142805966,0
chr8:142815803-142816151,0
chr8:142816442-142816780,0
chr8:142844696-142844927,0
chr8:142940041-142940155,1
chr8:142950630-142951006,0
chr8:142968077-142968236,0
chr8:142991460-142991655,0
chr8:143013257-143013580,0
chr8:143015934-143016552,0
chr8:143017260-143017590,0
chr8:143025356-143025519,0
chr8:143031269-143031557,0
chr8:143048102-143048492,0
chr8:143063468-143063566,0
chr8:143129599-143129994,0
chr8:143170873-143171235,0
chr8:143218545-143218961,0
chr8:143219636-143220077,0
chr8:143220355-143220646,0
chr8:143243304-143243500,0
chr8:143264836-143265011,0
chr8:143278252-143278862,1
chr8:143299220-143299360,0
chr8:143311809-143311864,0
chr8:143335389-143335586,0
